id,population,latitude,longitude,name
211,16500,52.1775118,4.50714097185961,Merenwijk
212,16493,52.08717925,6.63669148185837,Eibergen
213,16305,51.9668422,4.46587649023418,Schiebroek
214,16230,51.5871981,4.91859680774962,Rijen
215,16121,51.83625435,5.78879698184835,Lindenholt
216,16119,53.1274715,5.2794661758995,Harlingen
217,16000,51.6077278,4.7903474,Hoge Vucht
218,15941,52.720236,4.737126,Harenkarspel
219,15765,52.6450286,6.19051283083049,Staphorst
220,15510,52.2186324,4.52351748857348,Sassenheim
221,15230,52.2129156,4.85504194217791,Mijdrecht
222,15222,52.0791393,4.6735981789504,Boskoop
223,14842,52.04896675,6.08921219674317,Dieren
224,14810,52.0096139,5.66393024794568,Bennekom
225,14600,52.65266175,6.73932358686682,Coevorden
226,14498,52.1645542,5.0028581383324,Breukelen
227,14208,51.8168214,5.0033435,Woudrichem
228,14013,51.9752848,4.9491743,Lopik
229,13785,51.8776807,4.5210899,Lombardijen
230,13745,51.8871414,4.5064915,Vreewijk
231,13715,51.8945699,4.4994572,Bloemhof
232,13500,52.24024095,6.10244993221124,Twello
233,13145,53.3223967,5.99759699841435,Dokkum
234,12999,51.76025475,5.7338862339303,Grave
235,12996,53.18382835,5.55292890936074,Franeker
236,12902,52.9808856,5.81155885165046,Joure
237,12817,52.04503295,4.72877519449821,Reeuwijk
238,12810,51.7120661,5.51735640728551,Heesch
239,12730,52.87179775,6.01132904486839,Wolvega
240,12719,52.28261295,5.91572689646094,Vaassen
241,12520,51.550493,5.0716942,Korvel
242,12510,52.10038555,5.61158909956178,Lunteren
243,12490,51.872625,4.4896091,Zuidwijk
244,12420,51.9191026,4.22705053321295,Rozenburg
245,12407,51.6486483,5.9450972,Boxmeer
246,12364,53.31872515,6.84417106967252,Appingedam
247,12360,52.158485,6.4143596,Lochem
248,12352,51.9545806,4.85051029828741,Schoonhoven
249,12310,52.4375949,6.65095282277748,Vriezenveen
250,12020,51.89991335,5.89371842359593,Bemmel
251,11919,52.71757095,6.98970787201662,Klazienaveen
252,11885,51.87396265,4.46789979513829,Pendrecht
253,11876,52.4767117,6.06191326114165,Hattem
254,11875,52.26301415,4.4951818528781,Noordwijkerhout
255,11823,51.97466075,4.25370346524314,De Lier
256,11795,51.6813534,4.80592537842182,Made
257,11795,50.78227395,5.7226785506653,Eijsden
258,11794,52.52329395,4.73746699027213,Uitgeest
259,11679,52.0636696,5.13537977718241,Lunetten
260,11597,51.8099112,3.97942682337654,Goedereede
261,11580,52.0355468,4.1800930977294,Monster
262,11508,52.24253135,5.21624403043807,Laren
263,11500,53.2021033,5.8424645,Camminghaburen
264,11480,52.0187505,6.15155827430855,Doesburg
